date,country,fx_lcu_per_usd,fx_return,shock_1y,shock_5y,isdRRR,isdRevrepo,isdLDR,isdMLF,isMPR,isFX,isTMLF,event_day,fx_return_lead1,fx_return_01
2012-02-17,myr,3.0485,-0.19662467419507831,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.823456563460323,-1.0200812376554014
2012-02-21,myr,3.0235,-0.823456563460323,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.06612663491085691,-0.7573299285494661
2012-02-22,myr,3.0255,0.06612663491085691,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.02975157457358879,0.03637506033726812
2012-02-23,myr,3.0246,-0.02975157457358879,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.5669682467806414,-0.5967198213542302
2012-02-24,myr,3.0075,-0.5669682467806414,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.33195051228527284,-0.23501773449536856
2012-02-27,myr,3.0175,0.33195051228527284,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2156424489952569,0.11630806329001595
2012-02-28,myr,3.011,-0.2156424489952569,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.3659960831487119,-0.5816385321439688
2012-02-29,myr,3,-0.3659960831487119,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-0.3659960831487119
2012-03-01,myr,3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.07669607058520267,-0.07669607058520267
2012-03-02,myr,2.9977,-0.07669607058520267,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.6086122183451836,0.531916147759981
2012-03-05,myr,3.016,0.6086122183451836,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.18219466737665613,0.7908068857218398
2012-03-06,myr,3.0215,0.18219466737665613,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2644192583430627,0.4466139257197188
2012-03-07,myr,3.0295,0.2644192583430627,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.4134629225982734,-0.1490436642552107
2012-03-08,myr,3.017,-0.4134629225982734,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.4484684868845123,-0.8619314094827857
2012-03-09,myr,3.0035,-0.4484684868845123,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.6967513256753044,0.2482828387907921
2012-03-12,myr,3.0245,0.6967513256753044,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0992391745355814,0.597512151139723
2012-03-13,myr,3.0215,-0.0992391745355814,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.5281411847190665,0.42890201018348506
2012-03-14,myr,3.0375,0.5281411847190665,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.7543492642320793,1.2824904489511457
2012-03-15,myr,3.0605,0.7543492642320793,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.3436710689667333,0.410678195265346
2012-03-16,myr,3.05,-0.3436710689667333,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.08193363834025913,-0.26173743062647414
2012-03-19,myr,3.0525,0.08193363834025913,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.21271381660434852,0.29464745494460765
2012-03-20,myr,3.059,0.21271381660434852,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.8787688772202706,1.0914826938246192
2012-03-21,myr,3.086,0.8787688772202706,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.18812239987409107,0.6906464773461796
2012-03-22,myr,3.0802,-0.18812239987409107,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0876950865756676,-0.2758174864497587
2012-03-23,myr,3.0775,-0.0876950865756676,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2277164289154587,-0.31541151549112634
2012-03-26,myr,3.0705,-0.2277164289154587,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.03257329019028532,-0.26028971910574406
2012-03-27,myr,3.0695,-0.03257329019028532,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.16302579417646346,-0.19559908436674878
2012-03-28,myr,3.0645,-0.16302579417646346,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.13044189033650788,-0.032583903839955575
2012-03-29,myr,3.0685,0.13044189033650788,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01629593420047204,0.11414595613603584
2012-03-30,myr,3.068,-0.01629593420047204,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.3919012200735761,-0.4081971542740481
2012-04-02,myr,3.056,-0.3919012200735761,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.26212334798740855,-0.6540245680609846
2012-04-03,myr,3.048,-0.26212334798740855,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.4419354111472318,0.17981206315982323
2012-04-04,myr,3.0615,0.4419354111472318,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.06530612477000375,0.5072415359172355
2012-04-05,myr,3.0635,0.06530612477000375,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.03264773127269471,0.032658393497309035
2012-04-06,myr,3.0625,-0.03264773127269471,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.32599865872073863,0.2933509274480439
2012-04-09,myr,3.0725,0.32599865872073863,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.13027196110382278,0.19572669761691586
2012-04-10,myr,3.0685,-0.13027196110382278,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-04-11,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-04-12,myr,3.0705,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.3588910866858752,NA
2012-04-13,myr,3.0595,-0.3588910866858752,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3849420816555593,0.026050994969684105
2012-04-16,myr,3.0713,0.3849420816555593,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.18902365164081836,0.19591843001474096
2012-04-17,myr,3.0655,-0.18902365164081836,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0979112349760225,-0.28693488661684086
2012-04-18,myr,3.0625,-0.0979112349760225,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.17291164610262477,0.07500041112660227
2012-04-19,myr,3.0678,0.17291164610262477,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.07168692672341326,0.24459857282603803
2012-04-20,myr,3.07,0.07168692672341326,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.21195084155334332,-0.14026391482993006
2012-04-23,myr,3.0635,-0.21195084155334332,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.21195084155334332,0
2012-04-24,myr,3.07,0.21195084155334332,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.20215860026469024,0.00979224128865308
2012-04-25,myr,3.0638,-0.20215860026469024,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.20583870172683483,-0.40799730199152506
2012-04-26,myr,3.0575,-0.20583870172683483,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.22920769694203535,-0.4350463986688702
2012-04-27,myr,3.0505,-0.22920769694203535,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.5423630683429659,-0.7715707652850012
2012-04-30,myr,3.034,-0.5423630683429659,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-05-01,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-05-02,myr,3.023,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2906786746459833,NA
2012-05-03,myr,3.0318,0.2906786746459833,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1713683519830811,0.4620470266290644
2012-05-04,myr,3.037,0.1713683519830811,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.8034805872260575,0.9748489392091386
2012-05-07,myr,3.0615,0.8034805872260575,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.1961746583039048,0.6073059289221527
2012-05-08,myr,3.0555,-0.1961746583039048,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.4245597494181297,0.2283850911142249
2012-05-09,myr,3.0685,0.4245597494181297,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0.4245597494181297
2012-05-10,myr,3.0685,0,-0.05,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.1237623920349984,0.1237623920349984
2012-05-11,myr,3.0723,0.1237623920349984,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.10410228989214954,0.22786468192714793
2012-05-14,myr,3.0755,0.10410228989214954,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.30841676910651206,0.4125190589986616
2012-05-15,myr,3.085,0.30841676910651206,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.8231827615586385,1.1315995306651505
2012-05-16,myr,3.1105,0.8231827615586385,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.09649405702083502,0.7266887045378034
2012-05-17,myr,3.1075,-0.09649405702083502,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.8491599531099903,0.7526658960891552
2012-05-18,myr,3.134,0.8491599531099903,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.1596679247083843,0.689492028401606
2012-05-21,myr,3.129,-0.1596679247083843,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-05-22,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-05-23,myr,3.138,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.07963686014573756,NA
2012-05-24,myr,3.1405,0.07963686014573756,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.7928998089745898,0.8725366691203273
2012-05-25,myr,3.1655,0.7928998089745898,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2688811426189597,0.5240186663556301
2012-05-29,myr,3.157,-0.2688811426189597,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.0791577655518294,-0.18972337706713027
2012-05-30,myr,3.1595,0.0791577655518294,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.7096142684222206,0.78877203397405
2012-05-31,myr,3.182,0.7096142684222206,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.07853609136883044,0.7881503597910511
2012-06-01,myr,3.1845,0.07853609136883044,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.423032358247899,0.5015684496167294
2012-06-04,myr,3.198,0.423032358247899,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.1408120392255574,0.28222031902234157
2012-06-05,myr,3.1935,-0.1408120392255574,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.5337532295055958,-0.6745652687311532
2012-06-06,myr,3.1765,-0.5337532295055958,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2995194167948245,-0.8332726463004203
2012-06-07,myr,3.167,-0.2995194167948245,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.4725162359092483,0.17299681911442377
2012-06-08,myr,3.182,0.4725162359092483,-0.17,-0.21,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-0.5514864682372167,-0.0789702323279684
2012-06-11,myr,3.1645,-0.5514864682372167,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.5200547533784183,-0.031431714858798365
2012-06-12,myr,3.181,0.5200547533784183,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.01571709237027097,0.5357718457486893
2012-06-13,myr,3.1815,0.01571709237027097,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.04713646092457946,0.06285355329485043
2012-06-14,myr,3.183,0.04713646092457946,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.4723674347776097,-0.4252309738530302
2012-06-15,myr,3.168,-0.4723674347776097,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.6333143397022623,-1.105681774479872
2012-06-18,myr,3.148,-0.6333143397022623,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2854879020697698,-0.34782643763249244
2012-06-19,myr,3.157,0.2854879020697698,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.0158365666654614,0.3013244687352312
2012-06-20,myr,3.1575,0.0158365666654614,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.37932714995749794,0.39516371662295935
2012-06-21,myr,3.1695,0.37932714995749794,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.6447070054669046,1.0240341554244026
2012-06-22,myr,3.19,0.6447070054669046,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.01567275295113468,0.6603797584180393
2012-06-25,myr,3.1905,0.01567275295113468,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.13468437348322926,0.15035712643436394
2012-06-26,myr,3.1948,0.13468437348322926,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.08768084735344406,0.0470035261297852
2012-06-27,myr,3.192,-0.08768084735344406,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.06267627908091988,-0.15035712643436394
2012-06-28,myr,3.19,-0.06267627908091988,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01567520968803748,-0.07835148876895737
2012-06-29,myr,3.1895,-0.01567520968803748,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.6132576810683688,-0.6289328907564062
2012-07-02,myr,3.17,-0.6132576810683688,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.4267769063645898,-1.0400345874329586
2012-07-03,myr,3.1565,-0.4267769063645898,-0.02,-0.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.2531246407679655,-0.17365226559662433
2012-07-05,myr,3.1645,0.2531246407679655,0,0.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.28400145311648917,0.5371260938844546
2012-07-06,myr,3.1735,0.28400145311648917,-0.11,-0.09,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0.4715507008801412,0.7555521539966303
2012-07-09,myr,3.1885,0.4715507008801412,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01568258452204762,0.4558681163580936
2012-07-10,myr,3.188,-0.01568258452204762,0,-0.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-0.04706251557569096,-0.06274510009773858
2012-07-11,myr,3.1865,-0.04706251557569096,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.04708467480851741,-0.09414719038420838
2012-07-12,myr,3.185,-0.04708467480851741,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.04708467480851741,0
2012-07-13,myr,3.1865,0.04708467480851741,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.33005923873226095,-0.28297456392374354
2012-07-16,myr,3.176,-0.33005923873226095,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.4734110151408455,-0.8034702538731064
2012-07-17,myr,3.161,-0.4734110151408455,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.07912018768627682,-0.5525312028271223
2012-07-18,myr,3.1585,-0.07912018768627682,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.25360609566449366,-0.3327262833507705
2012-07-19,myr,3.1505,-0.25360609566449366,0.03,0.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.11103181408735896,-0.1425742815771347
2012-07-20,myr,3.154,0.11103181408735896,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.5533173550968051,0.6643491691841641
2012-07-23,myr,3.1715,0.5533173550968051,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.157529963263614,0.7108473183604191
2012-07-24,myr,3.1765,0.157529963263614,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1887089724973645,0.34623893576097853
2012-07-25,myr,3.1825,0.1887089724973645,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.40932047073403144,-0.22061149823666693
2012-07-26,myr,3.1695,-0.40932047073403144,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.37932714995749794,-0.7886476206915294
2012-07-27,myr,3.1575,-0.37932714995749794,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.22828888445889373,-0.6076160344163917
2012-07-30,myr,3.1503,-0.22828888445889373,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2001811830960154,-0.42847006755490913
2012-07-31,myr,3.144,-0.2001811830960154,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.8464475994905518,-1.0466287825865672
2012-08-01,myr,3.1175,-0.8464475994905518,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3362424111010176,-0.5102051883895342
2012-08-02,myr,3.128,0.3362424111010176,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.19163212507642413,0.5278745361774417
2012-08-03,myr,3.134,0.19163212507642413,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.9135410916608412,-0.72190896658441706
2012-08-06,myr,3.1055,-0.9135410916608412,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01610176317785594,-0.9296428548386971
2012-08-07,myr,3.105,-0.01610176317785594,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.14503265776464325,-0.1611344209424992
2012-08-08,myr,3.1005,-0.14503265776464325,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0968054286635045,-0.24183808642814775
2012-08-09,myr,3.0975,-0.0968054286635045,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.463813760259435,0.3670083315959305
2012-08-10,myr,3.1119,0.463813760259435,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.21186448602854568,0.6756782462879807
2012-08-13,myr,3.1185,0.21186448602854568,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1441961316901219,0.3560606177186676
2012-08-14,myr,3.123,0.1441961316901219,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.12800001747625966,0.2721961491663816
2012-08-15,myr,3.127,0.12800001747625966,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.22360654581248252,0.3516065632887422
2012-08-16,myr,3.134,0.22360654581248252,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01595532512357334,0.20765122068890918
2012-08-17,myr,3.1335,-0.01595532512357334,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-08-20,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-08-21,myr,NA,NA,0.07,0.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,NA
2012-08-22,myr,3.1245,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.7388404955964045,NA
2012-08-23,myr,3.1015,-0.7388404955964045,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.1290530909874743,-0.8678935865838788
2012-08-24,myr,3.0975,-0.1290530909874743,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3705796555456109,0.2415265645581366
2012-08-27,myr,3.109,0.3705796555456109,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.43328319409789984,0.8038628496435107
2012-08-28,myr,3.1225,0.43328319409789984,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.04804997289533652,0.3852332212025633
2012-08-29,myr,3.121,-0.04804997289533652,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3358659694688182,0.28781599657348167
2012-08-30,myr,3.1315,0.3358659694688182,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-08-31,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-09-04,myr,3.1025,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.28966869305102616,NA
2012-09-05,myr,3.1115,0.28966869305102616,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.17660757580646447,0.46627626885749063
2012-09-06,myr,3.117,0.17660757580646447,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-0.17660757580646447,0
2012-09-07,myr,3.1115,-0.17660757580646447,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2574418155565139,-0.4340493913629784
2012-09-10,myr,3.1035,-0.2574418155565139,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.11283953804697155,-0.37028135360348546
2012-09-11,myr,3.1,-0.11283953804697155,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.8259825079713234,-0.938822046018295
2012-09-12,myr,3.0745,-0.8259825079713234,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.24364504865366232,-0.5823374593176611
2012-09-13,myr,3.082,0.24364504865366232,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-1.109309907352407,-0.8656648586987448
2012-09-14,myr,3.048,-1.109309907352407,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-09-17,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2012-09-18,myr,3.058,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.17969456767017444,NA
2012-09-19,myr,3.0635,0.17969456767017444,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.03264773127269471,0.14704683639747973
2012-09-20,myr,3.0625,-0.03264773127269471,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0293920741489817,-0.06203980542167641
2012-09-21,myr,3.0616,-0.0293920741489817,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.15991909545458594,0.13052702130560423
2012-09-24,myr,3.0665,0.15991909545458594,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.01630390482132426,0.1762230002759102
2012-09-25,myr,3.067,0.01630390482132426,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.40673610128463267,0.42304000610595693
2012-09-26,myr,3.0795,0.40673610128463267,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.08121498050561726,0.3255211207790154
2012-09-27,myr,3.077,-0.08121498050561726,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.35813158902824327,-0.43934656953386053
2012-09-28,myr,3.066,-0.35813158902824327,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.14666343376945612,-0.21146815525878715
2012-10-01,myr,3.0705,0.14666343376945612,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.6207141784904335,-0.4740507447209774
2012-10-02,myr,3.0515,-0.6207141784904335,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3924780181159715,-0.22823616037446204
2012-10-03,myr,3.0635,0.3924780181159715,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.16334534830897418,0.2291326698069973
2012-10-04,myr,3.0585,-0.16334534830897418,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.17998859477417195,-0.34333394308314613
2012-10-05,myr,3.053,-0.17998859477417195,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.35965381256040097,0.17966521778622901
2012-10-09,myr,3.064,0.35965381256040097,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.45587835383427144,0.8155321663946724
2012-10-10,myr,3.078,0.45587835383427144,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0812545750401572,0.37462377879411424
2012-10-11,myr,3.0755,-0.0812545750401572,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.5052573701996632,-0.5865119452398204
2012-10-12,myr,3.06,-0.5052573701996632,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.06533812712026243,-0.4399192430794008
2012-10-15,myr,3.062,0.06533812712026243,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.19614259312179527,-0.13080446600153284
2012-10-16,myr,3.056,-0.19614259312179527,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.3934431304834618,-0.5895857236052571
2012-10-17,myr,3.044,-0.3934431304834618,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.11504644214119786,-0.5084895726246597
