date,country,fx_lcu_per_usd,fx_return,shock_1y,shock_5y,isdRRR,isdRevrepo,isdLDR,isdMLF,isMPR,isFX,isTMLF,event_day
2009-11-10,myr,3.378,-0.1183432090780201,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-11,myr,3.3865,0.2513121287212927,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-12,myr,3.381,-0.16254159470723284,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-13,myr,3.381,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-16,myr,3.361,-0.5932974982780115,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-17,myr,3.366,0.1486547025645546,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-18,myr,3.37,0.11876485956561211,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-19,myr,3.3805,0.3110883184325175,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-20,myr,3.3955,0.4427398023113538,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-23,myr,3.3805,-0.4427398023113538,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-24,myr,3.387,0.19209462870390936,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-25,myr,3.3777,-0.27495693405772403,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-26,myr,3.377,-0.02072630916267748,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-27,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-11-30,myr,3.3875,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-01,myr,3.3905,0.08852169359403472,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-02,myr,3.3777,-0.37823986467022674,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-03,myr,3.3755,-0.06515429952693719,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-04,myr,3.383,0.22194282987832992,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-07,myr,3.393,0.29515960035215727,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-08,myr,3.3885,-0.13271402080623496,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-09,myr,3.402,0.3976148379639444,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-10,myr,3.3965,-0.16180043244504727,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-11,myr,3.4,0.10299419728960756,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-14,myr,3.411,0.3230071814392943,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-15,myr,3.406,-0.14669211960121054,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-16,myr,3.4245,0.5416893415326474,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-17,myr,3.435,0.30614500184897864,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-18,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-21,myr,3.4365,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-22,myr,3.4375,0.02909514131665958,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-23,myr,3.438,0.01454439679680064,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-24,myr,3.4315,-0.18924235941051304,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-28,myr,3.4255,-0.1750036905735719,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-29,myr,3.437,0.3351551406880038,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-30,myr,3.4315,-0.16015145011443188,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2009-12-31,myr,3.4245,-0.20420077107294876,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-04,myr,3.4195,-0.14611340998091915,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-05,myr,3.3885,-0.9106995961983166,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-06,myr,3.3875,-0.02951593882112302,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-07,myr,3.3705,-0.5031084894463023,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-08,myr,3.3785,0.23707226987357277,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-11,myr,3.3335,-1.3409020934114446,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-12,myr,3.3475,0.4190995507213025,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-13,myr,3.3495,0.05972823829945017,0.12,0.04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
2010-01-14,myr,3.333,-0.493828164058252,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-15,myr,3.34,0.20980076630063849,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-18,myr,3.343,0.08978004493525038,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-19,myr,3.337,-0.17964076687244646,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-20,myr,3.353,0.4783267714854489,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-21,myr,3.371,0.5353968767832118,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-22,myr,3.395,0.7094324758735837,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-25,myr,3.4055,0.3088010688576448,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-26,myr,3.406,0.01468105412605336,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-27,myr,3.421,0.43943237549710634,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-28,myr,3.4105,-0.30739978828306924,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-01-29,myr,3.413,0.0732761811933047,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-01,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-02,myr,3.4225,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-03,myr,3.4095,-0.3805625201896312,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-04,myr,3.4175,0.23436366373970063,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-05,myr,3.4415,0.6998133240314397,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-08,myr,3.4415,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-09,myr,3.4405,-0.02906131958844149,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-10,myr,3.432,-0.2473628034681541,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-11,myr,3.4205,-0.33564424068002197,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-12,myr,3.421,0.01461667765518814,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-15,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-16,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-17,myr,3.388,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-18,myr,3.3985,0.30943810147479045,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-19,myr,3.4115,0.38179194687855134,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-22,myr,3.3965,-0.4406587624121716,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-23,myr,3.399,0.07357810647594665,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-24,myr,3.402,0.08822232596910062,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-25,myr,3.409,0.2055499182096021,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-02-26,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-01,myr,3.3895,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-02,myr,3.3865,-0.08854782160621077,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-03,myr,3.374,-0.3697955549044618,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-04,myr,3.3715,-0.07412349312769795,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-05,myr,3.367,-0.13356090135621113,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-08,myr,3.343,-0.7153532740975965,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-09,myr,3.34,-0.08978004493525038,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-10,myr,3.3245,-0.46515201282364416,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-11,myr,3.3215,-0.09027987372138836,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-12,myr,3.3087,-0.3861125125084852,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-15,myr,3.319,0.31081697397636887,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-16,myr,3.3235,0.13549117616620254,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-17,myr,3.3045,-0.5733268571129102,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-18,myr,3.303,-0.04540295197179578,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-19,myr,3.3045,0.04540295197179578,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-22,myr,3.3205,0.48301980702607494,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-23,myr,3.3175,-0.0903886774405782,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-24,myr,3.3145,-0.0904704524916422,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-25,myr,3.3265,0.3613917500496111,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-26,myr,3.3125,-0.4217508887464527,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-29,myr,3.284,-0.8640999722158815,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-30,myr,3.258,-0.7948681410328451,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-03-31,myr,3.273,0.459348533919024,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-01,myr,3.257,-0.4900469224947024,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-02,myr,3.2475,-0.29210567314790215,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-05,myr,3.232,-0.4784328903768564,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-06,myr,3.212,-0.6207344574333584,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-07,myr,3.1955,-0.515022597631587,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-08,myr,3.2098,0.4465059796719295,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-09,myr,3.1915,-0.5717604190943915,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-12,myr,3.188,-0.10972647860061358,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-13,myr,3.2275,1.2314082810691795,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-14,myr,3.202,-0.7932229164137716,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-15,myr,3.1865,-0.4852478802310989,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-16,myr,3.208,0.6724554232056201,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-19,myr,3.2175,0.2956970483876553,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-20,myr,3.2075,-0.31128429804900826,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-21,myr,3.1925,-0.4687508583097299,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-22,myr,3.2035,0.3439653172381929,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-23,myr,3.2025,-0.03122073081869292,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-26,myr,3.176,-0.8309211403862982,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-27,myr,3.1835,0.23586770900536624,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-28,myr,3.201,0.5482040512783115,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-29,myr,3.2055,0.1404823457448856,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-04-30,myr,3.1905,-0.4690440118910288,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-03,myr,3.2095,0.5937517443431073,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
2010-05-04,myr,3.2045,-0.15590898075512616,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-05,myr,3.235,0.9472855990719564,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-06,myr,3.25,0.4626068388782212,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-07,myr,3.2785,0.8731004379890939,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-10,myr,3.206,-2.2361946534176003,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-11,myr,3.1995,-0.2029506589983132,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-12,myr,3.2215,0.685254199918206,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-13,myr,3.2,-0.6696279790879167,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-14,myr,3.1905,-0.29731654794162843,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-17,myr,3.2365,1.4314854677163202,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-18,myr,3.2275,-0.2784655264767233,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-19,myr,3.2415,0.4328341894252796,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-20,myr,3.2675,0.7988980883326668,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-21,myr,3.3245,1.729412034413258,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-24,myr,3.319,-0.1655754122535047,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-25,myr,3.3552,1.0847848427680828,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-26,myr,3.34,-0.454057417690934,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-27,myr,3.3105,-0.8871571605845174,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-05-28,myr,3.3105,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-01,myr,3.281,-0.895098140379913,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-02,myr,3.31,0.8799935410006787,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-03,myr,3.2695,-1.2311121369777966,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-04,myr,3.27,0.01529168899685462,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-07,myr,3.3355,1.9832608258270936,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-08,myr,3.3205,-0.45072191688018126,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-09,myr,3.326,0.1655006772104839,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-10,myr,3.3155,-0.31619389439507817,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-11,myr,3.278,-1.1374961505147274,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-14,myr,3.2645,-0.41268686770870033,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-15,myr,3.2595,-0.15328022620939574,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-16,myr,3.2567,-0.08593966337226977,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-17,myr,3.2735,0.5145336150274682,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-18,myr,3.257,-0.5053222604912477,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-21,myr,3.1965,-1.875006506945209,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-22,myr,3.199,0.07817997427363998,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-23,myr,3.2295,0.9489065523009544,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-24,myr,3.2175,-0.37226660022458,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-25,myr,3.243,0.7894166837036254,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-28,myr,3.2275,-0.4790983586520303,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-29,myr,3.2315,0.12385819821525423,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-06-30,myr,3.2575,0.8013604296049914,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-01,myr,3.2555,-0.06141563220831703,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-02,myr,3.223,-1.0033270861478982,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-06,myr,3.219,-0.12418505166298388,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-07,myr,3.2125,-0.20213020953328,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-08,myr,3.2035,-0.2805488124399069,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-09,myr,3.1975,-0.1874707626078553,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-12,myr,3.2,0.0781555334820272,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-13,myr,3.2045,0.1405262156463527,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-14,myr,3.196,-0.2656044058116036,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-15,myr,3.2035,0.23439341929107904,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-16,myr,3.2065,0.0936037509841503,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-19,myr,3.2265,0.621795878697684,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-20,myr,3.2185,-0.2482545883224052,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-21,myr,3.215,-0.10880548209508678,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-22,myr,3.222,0.21749270652000607,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-23,myr,3.2025,-0.6070529966030414,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-26,myr,3.193,-0.2970841056107121,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-27,myr,3.188,-0.15671528046763417,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-28,myr,3.1945,0.20368201322922275,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-29,myr,3.1975,0.09386734105996108,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-07-30,myr,3.1875,-0.3132343986316011,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-02,myr,3.1595,-0.8823123253171694,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-03,myr,3.1612,0.05379151173103835,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-04,myr,3.1675,0.19909308644738832,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-05,myr,3.1555,-0.37956711710001034,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-06,myr,3.1475,-0.2538475105791971,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-09,myr,3.144,-0.1112612369404964,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-10,myr,3.155,0.34926214262163136,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-11,myr,3.1615,0.2058102523354588,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-12,myr,3.1865,0.7876537255680827,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-13,myr,3.1635,-0.7244126167409881,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-16,myr,3.181,0.5516603162205147,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-17,myr,3.1655,-0.488459176496292,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-18,myr,3.1625,-0.09481669484054932,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-19,myr,3.1305,-1.0170117850410554,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-20,myr,3.1355,0.15959147977102628,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-23,myr,3.1285,-0.2234994544657365,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-24,myr,3.1355,0.2234994544657365,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-25,myr,3.1425,0.22300104813270935,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-26,myr,3.14,-0.07958615621035392,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-27,myr,3.144,0.12730746467981555,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-30,myr,3.1375,-0.2069570109057839,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-08-31,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-01,myr,3.1355,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-02,myr,3.1335,-0.06380603183451239,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-03,myr,3.123,-0.33565123816516884,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-07,myr,3.1205,-0.08008329089810307,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-08,myr,3.1155,-0.16035923898209958,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-09,myr,3.111,-0.14454350866395238,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-10,myr,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2010-09-13,myr,3.101,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
