date,country,fx_lcu_per_usd,fx_return_usd,fx_return_cny,shock_1y,shock_5y,shock_1y_roll,shock_5y_roll,n_events_roll,max_roll_days,ret_cny,d_vix,ret_broad_dollar,ret_brent,d_ust_2y,event_day,event_day_roll,post_split,usd_w0,usd_w01,usd_wm11,cny_w0,cny_w01,cny_wm11,ctrl_dollar_w01,ctrl_vix_w01,ctrl_brent_w01,ctrl_ust2y_w01,ctrl_cny_w01
2018-08-30,idr,14655,0.08191685897340761,-0.24750037094758426,0,0,0,0,0,NA,0.3294172299211917,1.2799999999999994,0.3897500279231636,1.280059275691503,-2.9999999999999805,0,0,1,0.08191685897340761,0.4633107694953509,0.6615539899048173,-0.24750037094758426,0.30212676507721525,0.24781493523429177,0.5522965790776269,0.6099999999999994,1.1371928314939161,-4.999999999999982,0.16118400441829106
2018-08-31,idr,14711,0.38139391052194327,0.5496271360247995,0,0,0,0,0,NA,-0.16823322550290065,-0.6699999999999999,0.16254655115446326,-0.14286644419758687,-2.0000000000000018,0,0,1,0.38139391052194327,1.2544663576379733,1.336383216611381,0.5496271360247995,1.2369278825633323,0.989427511615748,0.6713331230499442,-0.3699999999999992,0.5952398527295344,2.0000000000000018,0.017538475074552196
2018-09-04,idr,14840,0.87307244711603,0.6873007465385328,0,0,0,0,0,NA,0.18577170057745285,0.3000000000000007,0.5087865718954809,0.7381062969271213,4.0000000000000036,0,0,1,0.87307244711603,1.4576140383027791,1.8390079488247224,0.6873007465385328,1.501547552958371,2.0511746889831706,0.41236055483633294,1.0500000000000007,-0.3384979146705547,4.0000000000000036,-0.04393351465554751
2018-09-05,idr,14927,0.5845415911867491,0.8142468064198383,0,0,0,0,0,NA,-0.22970521523300036,0.75,-0.096426017059148,-1.076604211597676,0,0,0,1,0.5845415911867491,0.34307658688330633,1.2161490339993364,0.8142468064198383,0.49664263948292486,1.1839433860214577,-0.183437281701071,1.4900000000000002,-2.4025179586989687,-2.0000000000000018,-0.15356605259959633
2018-09-06,idr,14891,-0.24146500430344275,-0.3176041669369134,0,0,0,0,0,NA,0.07613916263340403,0.7400000000000002,-0.08701126464192299,-1.3259137471012927,-2.0000000000000018,0,0,1,-0.24146500430344275,-0.2884843166725659,0.2960572745141832,-0.3176041669369134,-0.5064975569716523,0.30774924944818594,-0.14485722412684865,0.9700000000000006,-1.484622945869507,4.999999999999982,0.2180132402989754
2018-09-07,idr,14884,-0.047019312369123156,-0.18889339003473893,0,0,0,0,0,NA,0.14187407766557136,0.23000000000000043,-0.05784595948492566,-0.15870919876821432,6.999999999999984,0,0,1,-0.047019312369123156,-0.376774986528261,-0.6182399908317038,-0.18889339003473893,-0.7026390696623253,-1.0202432365992387,0.02816924765314255,-0.4900000000000002,1.4432158133376838,8.999999999999986,0.32586408313406423
2018-09-10,idr,14835,-0.32975567415913787,-0.5137456796275863,0,0,0,0,0,NA,0.18399000546849287,-0.7200000000000006,0.0860152071380682,1.601925012105898,2.0000000000000018,0,0,1,-0.32975567415913787,NA,NA,-0.5137456796275863,NA,NA,0.10772540399699437,-1.6600000000000001,3.4730680608619835,4.999999999999982,0.4156857863191865
2018-09-11,idr,NA,NA,NA,0,0,0,0,0,NA,0.23169578085069364,-0.9399999999999995,0.021710196858926167,1.8711430487560854,2.9999999999999805,0,0,1,NA,NA,NA,NA,NA,NA,-0.4027975812033624,-1.0199999999999996,4.1462664589281495,1.000000000000023,0.04229902556522891
2018-09-12,idr,14863,NA,NA,0,0,0,0,0,NA,-0.18939675528546474,-0.08000000000000007,-0.42450777806228857,2.275123410172064,-1.9999999999999574,0,0,1,NA,NA,NA,NA,NA,NA,-0.6808350072031288,-0.8500000000000014,-0.7185045023847536,0,-0.43322631228759345
2018-09-13,idr,14794,-0.46532100010807653,-0.22149144310601443,0,0,0,0,0,NA,-0.24382955700212872,-0.77000000000000135,-0.2563272291408403,-2.9936279125568177,1.9999999999999574,0,0,1,-0.46532100010807653,-0.1885649423972069,NA,-0.22149144310601443,-0.33283041584342143,NA,-0.1344811007069957,-1.0700000000000003,-2.7235833840194346,3.999999999999959,0.14426547344617013
2018-09-14,idr,14835,0.27675605771086964,-0.111338972737407,0,0,0,0,0,NA,0.38809503044829885,-0.29999999999999893,0.12184612843384457,0.27004452853738314,2.0000000000000018,0,0,1,0.27675605771086964,0.43840491085340716,-0.026916089254669373,-0.111338972737407,0.24416912355658127,0.02267768045056684,-0.009655788696782963,1.3100000000000005,0.7185045023847536,2.0000000000000018,0.19423578729680369
2018-09-17,idr,14859,0.16164885314253752,0.3555080962939883,0,0,0,0,0,NA,-0.19385924315149516,1.6099999999999994,-0.13150191713062753,0.44845997384737046,0,0,0,1,0.16164885314253752,0.49087278742270257,0.7676288451335722,0.3555080962939883,0.6103505962502531,0.4990116235128461,-0.25614525266250965,0.7199999999999989,1.7566643168495766,3.000000000000025,-0.11947780882759496
2018-09-18,idr,14908,0.32922393428016505,0.25484249995626485,0,0,0,0,0,NA,0.07438143432390021,-0.8900000000000006,-0.12464333553188212,1.3082043430022061,3.000000000000025,0,0,1,0.32922393428016505,0.24869782605012603,0.41034667919266354,0.25484249995626485,0.3567223026366584,0.7122303989306467,-0.23078724831293584,-1.9299999999999997,1.5350761317672657,3.000000000000025,-0.10802447658651015
2018-09-19,idr,14896,-0.08052610823003903,0.10187980268039354,0,0,0,0,0,NA,-0.18240591091041036,-1.0399999999999991,-0.10614391278105373,0.22687178876505953,0,0,0,1,-0.08052610823003903,-0.46391315930218724,-0.13468922502202219,0.10187980268039354,-0.2654395889040373,-0.010597088947772448,-0.24200004066408098,-0.9899999999999984,-0.2779885540506122,0,-0.19847357039823876
2018-09-20,idr,14839,-0.3833870510721482,-0.36731939158443083,0,0,0,0,0,NA,-0.0160676594878284,0.05000000000000071,-0.13585612788302726,-0.5048603428156717,0,0,0,1,-0.3833870510721482,-0.4845231551653839,-0.5650492633954229,-0.36731939158443083,-0.620264828991246,-0.5183850263108525,-0.12616487361567508,-0.07000000000000028,-0.6694902793212165,0,0.13574167382595093
2018-09-21,idr,14824,-0.1011361040932357,-0.2529454374068152,0,0,0,0,0,NA,0.15180933331377933,-0.120000000000001,0.009691254267352178,-0.1646299365055448,0,0,0,1,-0.1011361040932357,0.17506064260714993,-0.20832640846499828,-0.2529454374068152,0.023251309293392808,-0.344068082291038,0.02748547559692227,0.3999999999999986,2.326267981297736,2.0000000000000018,0.15180933331377933
2018-09-24,idr,14865,0.27619674670038563,0.276196746700208,0,0,0,0,0,NA,0,0.5199999999999996,0.017794221329570092,2.490897917803281,2.0000000000000018,0,0,1,0.27619674670038563,0.4643814920672895,0.3632453879740538,0.276196746700208,0.35796050688654546,0.10501506947973027,0.18509876996350982,0.7400000000000002,4.109572131221295,2.0000000000000018,0.10642098518069965
2018-09-25,idr,14893,0.18818474536690388,0.08176376018633746,0,0,0,0,0,NA,0.10642098518069965,0.22000000000000064,0.16730454863393973,1.6186742134180143,0,0,0,1,0.18818474536690388,0.4898845484813563,0.766081295181742,0.08176376018633746,0.1927724323332214,0.4689691790334294,0.12658229538295984,0.6900000000000013,1.2042416358495345,0,0.29711211614817934
2018-09-26,idr,14938,0.30169980311445244,0.11100867214688392,0,0,0,0,0,NA,0.1906911309674797,0.47000000000000064,-0.04072225325097989,-0.41443257756847984,0,0,0,1,0.30169980311445244,0.17442644969811738,0.36261119506502126,0.11100867214688392,-0.18626973518314216,-0.1045059749968047,0.2267911271032652,-0.009999999999999787,-0.8183251772934774,0,0.3606961848811263
2018-09-27,idr,14919,-0.12727335341633506,-0.2972784073300261,0,0,0,0,0,NA,0.17000505391364662,-0.4800000000000004,0.2675133803542451,-0.4038925997249976,0,0,0,1,-0.12727335341633506,-0.06026718634224437,0.24143261677220806,-0.2972784073300261,0.06051016876424953,0.17151884091113345,0.1176359014791295,-0.77000000000000135,1.0328787371761905,-2.0000000000000018,-0.12077735510640508
2018-09-28,idr,14929,0.06700616707409068,0.3577885760942756,0,0,0,0,0,NA,-0.2907824090200517,-0.2900000000000009,-0.1498774788751156,1.436771336901188,-2.0000000000000018,0,0,1,0.06700616707409068,-0.09388412706776705,-0.2211574804841021,0.3577885760942756,0.19689828195241788,-0.10038012537760821,-0.13599537481781,-0.41000000000000014,4.085142749401793,-1.000000000000023,-0.2907824090200517
2018-10-01,idr,14905,-0.16089029414185774,-0.16089029414185774,0,0,0,0,0,NA,0,-0.11999999999999922,0.013882104057305611,2.6483714125006053,0.9999999999999787,0,0,1,-0.16089029414185774,0.3944250859987619,0.4614312530728526,-0.16089029414185774,0.3944250859987619,0.7522136620930375,0.07703013646853663,-0.06999999999999851,3.4574278277982096,0.9999999999999787,0
2018-10-02,idr,14988,0.5553153801406197,0.5553153801406197,0,0,0,0,0,NA,0,0.05000000000000071,0.06314803241123101,0.8090564152976043,0,0,0,1,0.5553153801406197,1.2202998761067008,1.059409581964843,0.5553153801406197,1.2202998761067008,1.059409581964843,0.29248149198233264,-0.39000000000000057,0.5986284676475329,3.000000000000025,0
2018-10-03,idr,15088,0.6649844959660811,0.6649844959660811,0,0,0,0,0,NA,0,-0.4400000000000013,0.22933345957110163,-0.21042794765007145,3.000000000000025,0,0,1,0.6649844959660811,0.9627908773449434,1.518106257485563,0.6649844959660811,0.9627908773448546,1.5181062574854742,0.6923579413909309,2.17,0.5125229623281768,5.000000000000027,0
2018-10-04,idr,15133,0.2978063813788623,0.29780638137877347,0,0,0,0,0,NA,0,2.610000000000001,0.46302448181982925,0.7229509099782483,2.0000000000000018,0,0,1,0.2978063813788623,0.6210789703475328,1.286063466313614,0.29780638137877347,0.6210789703475328,1.286063466313614,0.3533614294993548,3.210000000000001,-0.38693839682659714,2.9999999999999805,0
2018-10-05,idr,15182,0.3232725889686705,0.3232725889687593,0,0,0,0,0,NA,0,0.5999999999999996,-0.10966305232047446,-1.1098893068048454,0.9999999999999787,0,0,1,0.3232725889686705,0.6586337449673962,0.9564401263462585,0.3232725889687593,-0.12021237139174801,0.17759400998702546,-0.024766182079538623,1.7299999999999986,-1.0629078636103628,0.9999999999999787,0.7788461163592331
2018-10-09,idr,15233,0.33536115599872574,-0.44348496036050733,0,0,-0.03,-0.005,1,2,0.7788461163592331,1.129999999999999,0.08489687024093584,0.04698144319448261,0,0,1,1,0.33536115599872574,0.21712677543579417,0.5403993644044647,-0.44348496036050733,-0.571831952080526,-0.24855936311176663,0.040319730770566053,8.14,-1.5390383096408833,0,0.7889587275162757
2018-10-10,idr,15215,-0.11823438056293156,-0.12834699172001862,0,0,0,0,0,NA,0.01011261115704265,7.010000000000002,-0.044577139470369787,-1.586019752835366,0,0,0,1,-0.11823438056293156,0.131207786323273,0.46656894232199875,-0.12834699172001862,0.61927149366241,0.17578653330190264,-0.21906387585479692,9.030000000000001,-4.577100636023257,-2.9999999999999805,-0.48806370733918136
2018-10-11,idr,15253,0.24944216688620457,0.7476184853824286,0,0,0,0,0,NA,-0.498176318496224,2.0199999999999996,-0.17448673638442713,-2.991080883187891,-2.9999999999999805,0,0,1,0.24944216688620457,-0.1381170267904963,-0.2563514073534279,0.7476184853824286,-0.07742601442224384,-0.20577300614226246,-0.20796919665269087,-1.6500000000000021,-3.7809159160644867,-2.9999999999999805,-0.06069101236823027
2018-10-12,idr,15194,-0.3875591936767009,-0.8250444998046724,0,0,0,0,0,NA,0.43748530612799374,-3.6700000000000017,-0.033482460268263736,-0.7898350328765957,0,0,0,1,-0.3875591936767009,-0.04590314517152194,0.20353902171468263,-0.8250444998046724,-0.40964266845717745,0.33797581692525114,-0.31726548198687254,-3.6799999999999997,-0.5423407845298378,0,0.3637395232856999
2018-10-15,idr,15246,0.34165604850517894,0.415401831347495,0,0,0,0,0,NA,-0.07374578284229383,-0.00999999999999801,-0.2837830217186088,0.24749424834675793,0,0,0,1,0.34165604850517894,0.07894737252147621,-0.3086118211552247,0.415401831347495,0.1946512991145788,-0.6303932006900936,-0.41425522758418154,-3.6899999999999977,-0.22326975288269324,2.0000000000000018,-0.11570392659299156
2018-10-16,idr,15206,-0.26270867598370273,-0.22075053223291619,0,0,0,0,0,NA,-0.04195814375069773,-3.6799999999999997,-0.13047220586557273,-0.47076400122945117,2.0000000000000018,0,0,1,-0.26270867598370273,-0.4470162584359727,-0.10536020993079376,-0.22075053223291619,-0.637776031299353,-0.22237419995185803,0.11436309553554125,-3.900000000000002,-1.2436424433376558,4.0000000000000036,0.1907597728632915
2018-10-17,idr,15178,-0.18430758245226997,-0.4170254990664368,0,0,0,0,0,NA,0.23271791661398922,-0.22000000000000242,0.24483530140111398,-0.7728784421082047,2.0000000000000018,0,0,1,-0.18430758245226997,-0.12502880581113374,-0.38773748179483647,-0.4170254990664368,-0.5077864245248698,-0.728536956757786,0.8045945535359422,2.4399999999999977,-0.28601648547379455,0,0.3827576187135806
2018-10-18,idr,15187,0.05927877664113623,-0.09076092545843295,0,0,0,0,0,NA,0.1500397020995914,2.66,0.5597592521348282,0.4868619566344101,-2.0000000000000018,0,0,1,0.05927877664113623,0.2829042315807939,0.09859664912852395,-0.09076092545843295,0.24248677646419026,-0.17453872260224657,0.594852609096197,2.490000000000002,0.5864387634683332,2.9999999999999805,0.040417455116670276
2018-10-19,idr,15221,0.2236254549396577,0.3332477019226232,0,0,0,0,0,NA,-0.10962224698292111,-0.16999999999999815,0.03509335696136873,0.09957680683392311,4.999999999999982,0,0,1,0.2236254549396577,0.03291747618519025,0.09219625282632649,0.3332477019226232,-0.08090472854922481,-0.17166565400765776,0.3146163418054293,-0.41999999999999815,0.18662524856765117,4.999999999999982,0.11382220473448168
2018-10-22,idr,15192,-0.19070797875446743,-0.414152430471848,0,0,0,0,0,NA,0.2234444517174028,-0.25,0.2795229848440606,0.08704844173372805,0,0,0,1,-0.19070797875446743,-0.08544481114007851,0.13818064379957917,-0.414152430471848,-0.20371633014804047,0.12953137177458274,0.2681486579032111,0.8200000000000003,-2.150350067990381,-2.9999999999999805,0.11827151900789534
2018-10-23,idr,15208,0.10526316761438892,0.21043610032380755,0,0,0,0,0,NA,-0.10517293270950745,1.0700000000000003,-0.0113743269408495,-2.237398509724109,-2.9999999999999805,0,0,1,0.10526316761438892,0.006582195164384075,-0.18412578359008336,0.21043610032380755,0.04402836673103039,-0.37012406374081763,0.17115322648324494,5.59,-3.9424587259241584,-8.000000000000007,-0.0374461715665797
2018-10-24,idr,15193,-0.09868097245000484,-0.16640773359277716,0,0,0,0,0,NA,0.06772676114292775,4.52,0.18252755342409444,-1.7050602162000494,-5.000000000000027,0,0,1,-0.09868097245000484,0.013150108507353764,0.11841327612174268,-0.16640773359277716,-0.13665186405091845,0.0737842362728891,0.27574479358021264,3.509999999999998,-1.7567932747774684,-3.000000000000025,0.14980197255825
2018-10-25,idr,15210,0.11183108095735861,0.029755869541858715,0,0,0,0,0,NA,0.08207521141532226,-1.0100000000000016,0.09321724015611821,-0.051733058577418944,2.0000000000000018,0,0,1,0.11183108095735861,0.09210526966931809,-0.006575702780686754,0.029755869541858715,0.0849029937469048,-0.08150473984587236,0.08447098923971552,-1.0700000000000003,0.07754944165307975,-2.9999999999999805,0.00720227592230227
2018-10-26,idr,15207,-0.019725811288040518,0.05514712420504608,0,0,0,0,0,NA,-0.07487293549301999,-0.05999999999999872,-0.008746250916402687,0.1292825002304987,-4.999999999999982,0,0,1,-0.019725811288040518,0.05258314831291244,0.16441422927027105,0.05514712420504608,-0.1314809809607631,-0.10172511141890439,0.35483298941070274,0.4800000000000004,0.33578747810745213,-4.999999999999982,0.18406412927371996
2018-10-29,idr,15218,0.07230895960095296,-0.1866281051658092,0,0,0,0,0,NA,0.25893706476673994,0.5399999999999991,0.3635792403271054,0.20650497787695343,0,0,0,1,0.07230895960095296,0.1970832328895611,0.17735742160152057,-0.1866281051658092,-0.14514648109047457,-0.08999935688542848,0.6583289747837284,-0.8099999999999987,-2.247285585205816,2.9999999999999805,0.34222971398005786
2018-10-30,idr,15237,0.12477427328860813,0.04148162407533462,0,0,0,0,0,NA,0.08329264921331792,-1.3499999999999979,0.294749734456623,-2.4537905630827694,2.9999999999999805,0,0,1,0.12477427328860813,0.05912301042645396,0.13143197002740692,0.04148162407533462,-0.1303389457467219,-0.3169670509125311,0.5459916834267275,-3.469999999999999,-3.569932896856187,6.000000000000005,0.18946195617317585
2018-10-31,idr,15227,-0.06565126286215417,-0.1718205698220565,0,0,0,0,0,NA,0.10616930695985793,-2.120000000000001,0.25124194897010454,-1.1161423337734178,3.000000000000025,0,0,1,-0.06565126286215417,-0.27602541184617024,-0.15125113855756211,-0.1718205698220565,0.383596186553703,0.4250778106290376,-0.31882643829090895,-4.010000000000002,-6.031910559486331,0,-0.659621598399851
2018-11-01,idr,15195,-0.21037414898401607,0.5554167563757595,0,0,0,0,0,NA,-0.765790905359709,-1.8900000000000006,-0.5700683872610135,-4.915768225712913,-3.000000000000025,0,0,1,-0.21037414898401607,-0.9104166327082552,-0.9760678955704094,0.5554167563757595,0.3057765576081728,0.13395598778611628,-0.7624586245971621,-1.7199999999999989,-5.112452751046259,4.0000000000000036,-1.2161931903162504
2018-11-02,idr,15089,-0.7000424837242392,-0.2496401987675867,0,0,0,0,0,NA,-0.45040228495654144,0.1700000000000017,-0.19239023733614857,-0.19668452533334602,7.000000000000028,0,0,1,-0.7000424837242392,-1.4784636326572453,-1.6888377816412614,-0.2496401987675867,-1.5420226507878887,-0.9866058944121292,-0.14051987748961992,0.620000000000001,1.987142437921019,7.000000000000028,0.06355901813055453
2018-11-05,idr,14972,-0.7784211489330062,-1.292382452020302,0,0,0,0,0,NA,0.513961303087096,0.4499999999999993,0.05187035984652866,2.183826963254365,0,0,0,1,-0.7784211489330062,-1.3208997923445764,-2.0209422760688156,-1.292382452020302,-1.7236062888022374,-1.9732464875698241,-0.06989462459268125,0.3999999999999986,-0.6631417599721523,2.0000000000000018,0.4027064964575944
2018-11-06,idr,14891,-0.5424786434115703,-0.43122383678193543,0,0,0,0,0,NA,-0.1112548066295016,-0.05000000000000071,-0.12176498443920991,-2.8469687232265173,2.0000000000000018,0,0,1,-0.5424786434115703,-1.399000487443125,-2.177421636376131,-0.43122383678193543,-1.2906369823331154,-2.5830194343534174,-0.39063953494453685,-3.6000000000000014,-3.6143449487425983,4.999999999999982,-0.10836350510992077
2018-11-07,idr,14764,-0.8565218440315547,-0.85941314555118,0,0,0,0,0,NA,0.0028913015195808356,-3.5500000000000007,-0.26887455050532694,-0.767376225516081,2.9999999999999805,0,0,1,-0.8565218440315547,-1.6248411088891856,-2.167319752300756,-0.85941314555118,-1.8356867354152762,-2.2669105721972116,0.0740452436408745,-3.1900000000000013,-1.9295960656415367,4.999999999999982,0.2108456265260683
2018-11-08,idr,14651,-0.7683192648576309,-0.9762735898640962,0,0,0,0,0,NA,0.20795432500648747,0.35999999999999943,0.34291979414620144,-1.1622198401254558,2.0000000000000018,0,0,1,-0.7683192648576309,-0.8980874079187018,-1.7546092519502565,-0.9762735898640962,-1.4444856475162915,-2.3038987930674715,1.0580529266285943,1,-1.5671372408033513,-2.0000000000000018,0.5463982395975009
2018-11-09,idr,14632,-0.12976814306107087,-0.4682120576521953,0,0,0,0,0,NA,0.3384439145910134,0.6400000000000006,0.7151331324823929,-0.4049174006778955,-4.0000000000000036,0,0,1,-0.12976814306107087,0.6531079749628077,-0.11521128989482321,-0.4682120576521953,NA,NA,NA,3.7300000000000004,0.7476670343020686,NA,NA
2018-11-12,idr,14747,0.7828761180238786,NA,0,0,0,0,0,NA,NA,3.09,NA,1.152584434979964,NA,0,0,1,0.7828761180238786,1.781467507668033,1.6516993646069622,NA,NA,NA,NA,2.66,-5.296492927660168,NA,NA
2018-11-13,idr,14895,0.9985913896441545,NA,0,0,0,0,0,NA,NA,-0.4299999999999997,NA,-6.449077362640132,NA,0,0,1,0.9985913896441545,0.05423361260987747,0.837109730633756,NA,NA,NA,NA,0.8000000000000007,-7.323785617515277,NA,NA
2018-11-14,idr,14755,-0.944357777034277,-0.8781926206427038,0,0,0,0,0,NA,-0.06616515639163989,1.2300000000000004,-0.14701886359134164,-0.874708254875145,-3.000000000000025,0,0,1,-0.944357777034277,-0.8833800997493313,0.11521128989482321,-0.8781926206427038,-0.6444038404434416,NA,-0.2431181753190792,-0.03999999999999915,0.24416310008774644,-3.000000000000025,-0.23897625930593414
2018-11-15,idr,14764,0.06097767728494574,0.2337887801992622,0,0,0,0,0,NA,-0.17281110291429425,-1.2699999999999996,-0.09609931172773756,1.1188713549628915,0,0,0,1,0.06097767728494574,-1.0971523051473753,-2.0415100821816523,0.2337887801992622,-0.9056020582688618,-1.7837946789115655,-0.49237742091206016,-3.1099999999999994,0.6299475391384313,-4.999999999999982,-0.19155024687853572
2018-11-16,idr,14594,-1.158129982432321,-1.139390838468124,0,0,0,0,0,NA,-0.018739143964241478,-1.8399999999999999,-0.3962781091843226,-0.4889238158244602,-4.999999999999982,0,0,1,-1.158129982432321,-1.2129620605710656,-1.1519843832861199,-1.139390838468124,-1.2389027717802925,-1.0051139915810303,-0.3444480364924729,0.120000000000001,-2.265992909177772,-6.999999999999984,0.02594071120918251
2018-11-19,idr,14586,-0.05483207813874458,-0.09951193331216857,0,0,0,0,0,NA,0.04467985517342399,1.9600000000000009,0.051830072691849693,-1.7770690933533118,-2.0000000000000018,0,0,1,-0.05483207813874458,NA,NA,-0.09951193331216857,NA,NA,0.2678298052853023,4.34,-5.98017103860693,-2.0000000000000018,0.11670209875456194
2018-11-20,idr,NA,NA,NA,0,0,0,0,0,NA,0.07202224358113796,2.379999999999999,0.21599973259345262,-4.203101945253618,0,0,0,1,NA,NA,NA,NA,NA,NA,0.09143482200748565,0.6999999999999993,-3.959496465465584,2.0000000000000018,-0.2163784869733787
2018-11-21,idr,14618,NA,NA,0,0,0,0,0,NA,-0.28840073055451665,-1.6799999999999997,-0.12456491058596697,0.24360547978803382,2.0000000000000018,0,0,1,NA,NA,NA,NA,NA,NA,0.3299016337140692,-3.580000000000002,-2.970515441391619,4.999999999999982,-0.07346321767964792
2018-11-26,idr,14551,-0.45939262800587244,-0.6743301408806524,0,0,0,0,0,NA,0.21493751287486873,-1.9000000000000021,0.4544665443000362,-3.214120921179653,2.9999999999999805,0,0,1,-0.45939262800587244,-0.7829172605649859,NA,-0.6743301408806524,-1.143288399995157,NA,0.693674369535735,-1.7800000000000011,-3.4153282325216416,2.0000000000000018,0.3603711394302378
2018-11-27,idr,14504,-0.32352463255911346,-0.4689582591145047,0,0,0,0,0,NA,0.14543362655536907,0.120000000000001,0.23920782523569883,-0.20120731134198877,-0.9999999999999787,0,0,1,-0.32352463255911346,-0.11001857673011983,-0.5694112047359923,-0.4689582591145047,-0.30723884349015407,-0.9815689843708064,0.18290460094503302,-0.41000000000000014,-2.9406385046915062,-2.9999999999999805,0.1972202667598566
2018-11-28,idr,14535,0.21350605582899362,0.16171941562435066,0,0,0,0,0,NA,0.05178664020448753,-0.5300000000000011,-0.05630322429066581,-2.7394311933495175,-2.0000000000000018,0,0,1,0.21350605582899362,-0.6640865578894761,-0.9876111904485896,0.16171941562435066,-0.5503495659932689,-1.0193078251077736,-0.6040442877802477,-0.23000000000000043,-2.1889395227677966,-2.0000000000000018,-0.11373699189625164
2018-11-29,idr,14408,-0.8775926137184697,-0.7120689816176196,0,0,0,0,0,NA,-0.16552363210073917,0.3000000000000007,-0.5477410634895818,0.5504916705817209,0,0,0,1,-0.8775926137184697,-1.357643627793692,-1.1441375719646985,-0.7120689816176196,-1.392153161394738,-1.2304337457703873,-0.36124787567848315,-0.41999999999999815,-0.4495166628766256,-1.000000000000023,0.034509533601045916
2018-11-30,idr,14339,-0.4800510140752223,-0.6800841797771184,0,0,0,0,0,NA,0.2000331657017851,-0.7199999999999989,0.1864931878110987,-1.0000083334583465,-1.000000000000023,0,0,1,-0.4800510140752223,-1.0886360130065498,-1.9662286267250195,-0.6800841797771184,-0.1900429620086186,-0.9021119436262381,-0.25023515675854924,-2.349999999999998,3.174333717480149,2.0000000000000018,-0.8985930509979312
2018-12-03,idr,14252,-0.6085849989313274,0.49004121776849985,0,0,0,0,0,NA,-1.0986262166997163,-1.629999999999999,-0.43672834456964793,4.174342050938495,3.000000000000025,0,0,1,-0.6085849989313274,-0.3213190805924526,-0.801370094667675,0.49004121776849985,1.4408602230468581,0.7607760432697397,-0.3529884163874897,2.669999999999998,5.904346479439138,0,-1.7621793036391997
2018-12-04,idr,14293,0.2872659183388748,0.9508190052783583,0,0,0,0,0,NA,-0.6635530869394834,4.299999999999997,0.08373992818215825,1.7300044285006422,-3.000000000000025,0,0,1,0.2872659183388748,1.7734043813176115,1.164819382386284,0.9508190052783583,1.7472442521117237,2.2372854698802236,0.4247873844421157,4.75,-3.9666217062133136,-8.000000000000007,0.026160129205821114
2018-12-06,idr,14507,1.4861384629787366,0.7964252468333655,0,0,0,0,0,NA,0.6897132161453046,0.45000000000000284,0.34104745625995747,-5.696626134713956,-4.999999999999982,0,0,1,1.4861384629787366,1.7064787022309957,1.9937446205698706,0.7964252468333655,1.1374497659771166,2.088268771255475,0.0705768327890155,2.490000000000002,0.7972058815709282,-7.999999999999963,0.5690289362539236
2018-12-07,idr,14539,0.2203402392522591,0.3410245191437511,0,0,0,0,0,NA,-0.12068427989138097,2.039999999999999,-0.270470623470942,6.493832016284884,-2.9999999999999805,0,0,1,0.2203402392522591,0.06890849225253959,1.5550469552312762,0.3410245191437511,-0.3096463461882415,0.48677890064512397,0.23640601947709783,1.4499999999999993,4.165858033118752,-2.9999999999999805,0.3785548384408477
2018-12-10,idr,14517,-0.1514317469997195,-0.6506708653319926,0,0,0,0,0,NA,0.49923911833222867,-0.5899999999999999,0.5068766429480398,-2.3279739831661317,0,0,0,1,-0.1514317469997195,0.5076849543227624,0.7280251935750215,-0.6506708653319926,0.16636538780696597,0.5073899069507171,0.5769615959733798,-1.4699999999999989,-3.261158558876076,5.999999999999961,0.3413195665157298
2018-12-11,idr,14613,0.6591167013224819,0.8170362531389586,0,0,0,0,0,NA,-0.15791955181649886,-0.879999999999999,0.07008495302534001,-0.9331845757099444,5.999999999999961,0,0,1,0.6591167013224819,0.41245676125836184,0.26102501425864233,0.8170362531389586,0.8462465677445685,0.19557570241257594,-0.3891870809619391,-1.1799999999999997,-0.5822190612796874,4.999999999999982,-0.4337898064861401
2018-12-12,idr,14577,-0.24665994006412006,0.029210314605609966,0,0,0,0,0,NA,-0.2758702546696412,-0.3000000000000007,-0.4592720339872791,0.35096551443025703,-0.9999999999999787,0,0,1,-0.24665994006412006,-0.5283212398646597,0.13079546145782217,0.029210314605609966,-0.28152582403437876,0.5355104291045798,-0.30795147555986446,-1.110000000000003,-1.1788617491617082,-2.9999999999999805,-0.24679541583016995
2018-12-13,idr,14536,-0.28166129980053967,-0.3107361386399887,0,0,0,0,0,NA,0.029074838839471262,-0.8100000000000023,0.15132055842741465,-1.5298272635919652,-2.0000000000000018,0,0,1,-0.28166129980053967,-0.26790330294304,-0.51456324300716,-0.3107361386399887,-0.6625986523805416,-0.6333883377749316,0.4880457596639687,0.16999999999999815,-2.3292192235460973,-4.0000000000000036,0.3946953494373684
2018-12-14,idr,14538,0.013757996857499677,-0.3518625137405529,0,0,0,0,0,NA,0.36562051059789713,0.9800000000000004,0.33672520123655403,-0.7993919599541321,-2.0000000000000018,0,0,1,0.013757996857499677,0.5556903813285885,0.27402908152804883,-0.3518625137405529,0.31759503075434736,0.006858892114358639,0.04792772796644584,3.870000000000001,-2.4696847734016814,-4.999999999999982,0.23809535057419673
