date,datetime,shock_1y,shock_5y,isMain,isBroad,isdRRR,isdRevrepo,isdLDR,isdMLF,isMPR,isFX,isTMLF
2018-04-18,2018-04-17T18:26:00Z,-0.1025,-0.16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-06-25,2018-06-24T17:02:00Z,-0.015,0.005,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018-10-07,2018-10-07T11:49:00Z,-0.03,-0.005,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-03,2019-01-02T20:57:00Z,0.005,-0.01,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-01-05,2019-01-04T17:20:00Z,-0.06,-0.03,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-05-06,2019-05-06T09:29:00Z,-0.045,-0.05,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-09-07,2019-09-06T17:22:00Z,0.01375,0.01375,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2019-11-05,2019-11-05T09:46:00Z,-0.07,-0.06,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2019-11-18,2019-11-18T12:00:00Z,-0.0725,-0.08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-01-01,2020-01-01T15:07:00Z,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-01-23,2020-01-23T09:46:00Z,-0.0075,-0.0025,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2020-02-03,2020-02-03T12:00:00Z,-0.13,-0.16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-14,2020-03-13T17:16:00Z,-0.00125,0.045,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-03-30,2020-03-30T12:00:00Z,-0.045,-0.03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-04-03,2020-04-03T16:57:00Z,-0.05625,-0.0475,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2020-04-15,2020-04-15T09:45:00Z,-0.0525,-0.04625,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
